UPDATE Locales_gameobject Set name_loc3 = | Eliza's Grabstein| WHERE entry = 37; --Name: Eliza|s Grabstein
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176049; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176050; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176051; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176052; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176053; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176054; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176055; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176056; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176057; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176058; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176059; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176060; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176061; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176062; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176063; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176064; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176065; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176066; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176067; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176068; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176069; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176070; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176071; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176072; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176073; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176074; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176075; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176076; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176077; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176078; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176079; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | Subway| WHERE entry = 176080; --Name: U-Bahn
UPDATE Locales_gameobject Set name_loc3 = | Subway| WHERE entry = 176081; --Name: U-Bahn
UPDATE Locales_gameobject Set name_loc3 = | Subway| WHERE entry = 176082; --Name: U-Bahn
UPDATE Locales_gameobject Set name_loc3 = | Subway| WHERE entry = 176083; --Name: U-Bahn
UPDATE Locales_gameobject Set name_loc3 = | Subway| WHERE entry = 176084; --Name: U-Bahn
UPDATE Locales_gameobject Set name_loc3 = | Subway| WHERE entry = 176085; --Name: U-Bahn
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176098; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176099; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176100; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176101; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176102; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176103; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176104; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176105; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176106; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176107; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176108; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | U-Bahn-Bench| WHERE entry = 176109; --Name: U-Bahn-Bank
UPDATE Locales_gameobject Set name_loc3 = | Brazier| WHERE entry = 176113; --Name: Brazier
UPDATE Locales_gameobject Set name_loc3 = | Strand Meer Turtle| WHERE entry = 176191; --Name: strandeten Meeresschildkröte
UPDATE Locales_gameobject Set name_loc3 = | Strand Meer Turtle| WHERE entry = 176197; --Name: strandeten Meeresschildkröte
UPDATE Locales_gameobject Set name_loc3 = | Strand Meer Turtle| WHERE entry = 176198; --Name: strandeten Meeresschildkröte
UPDATE Locales_gameobject Set name_loc3 = | Lagerfeuer| WHERE entry = 176200; --Name: Lagerfeuer
UPDATE Locales_gameobject Set name_loc3 = | Lagerfeuer| WHERE entry = 176204; --Name: Lagerfeuer
UPDATE Locales_gameobject Set name_loc3 = | Befehl Tent| WHERE entry = 176210; --Name: Befehls-Zelt
UPDATE Locales_gameobject Set name_loc3 = | Lagerfeuer| WHERE entry = 176265; --Name: Lagerfeuer
UPDATE Locales_gameobject Set name_loc3 = | Bonfire| WHERE entry = 176282; --Name: Bonfire
UPDATE Locales_gameobject Set name_loc3 = | Lagerfeuer| WHERE entry = 176290; --Name: Lagerfeuer
UPDATE Locales_gameobject Set name_loc3 = | Lagerfeuer| WHERE entry = 176292; --Name: Lagerfeuer
UPDATE Locales_gameobject Set name_loc3 = | Bonfire| WHERE entry = 176293; --Name: Bonfire
UPDATE Locales_gameobject Set name_loc3 = | Bonfire| WHERE entry = 176294; --Name: Bonfire
UPDATE Locales_gameobject Set name_loc3 = | Plagen Cauldron| WHERE entry = 176361; --Name: Geißel Kessel
UPDATE Locales_gameobject Set name_loc3 = | Boot nach Menethil| WHERE entry = 176364; --Name: Schiff nach Menethil
UPDATE Locales_gameobject Set name_loc3 = | Boot nach Teldrassil| WHERE entry = 176365; --Name: Boot nach Teldrassil
UPDATE Locales_gameobject Set name_loc3 = | Boot nach Theramore| WHERE entry = 176369; --Name: Schiff nach Theramore
UPDATE Locales_gameobject Set name_loc3 = | Boot nach Auberdine| WHERE entry = 176370; --Name: Schiff nach Auberdine
UPDATE Locales_gameobject Set name_loc3 = | Plagen Cauldron| WHERE entry = 176393; --Name: Geißel Kessel
UPDATE Locales_gameobject Set name_loc3 = | Bonfire| WHERE entry = 176505; --Name: Bonfire
UPDATE Locales_gameobject Set name_loc3 = | Door| WHERE entry = 176632; --Name: Tür
UPDATE Locales_gameobject Set name_loc3 = | Arthas' Tears| WHERE entry = 176642; --Name: Arthas| Tränen
UPDATE Locales_gameobject Set name_loc3 = | Bonfire| WHERE entry = 176705; --Name: Bonfire
UPDATE Locales_gameobject Set name_loc3 = | Lagerfeuer| WHERE entry = 176786; --Name: Lagerfeuer
UPDATE Locales_gameobject Set name_loc3 = | Lagerfeuer| WHERE entry = 176791; --Name: Lagerfeuer
UPDATE Locales_gameobject Set name_loc3 = | Brazier| WHERE entry = 176885; --Name: Brazier
UPDATE Locales_gameobject Set name_loc3 = | Brazier| WHERE entry = 176886; --Name: Brazier
UPDATE Locales_gameobject Set name_loc3 = | Brazier| WHERE entry = 176887; --Name: Brazier
UPDATE Locales_gameobject Set name_loc3 = | Brazier| WHERE entry = 176888; --Name: Brazier
UPDATE Locales_gameobject Set name_loc3 = | Brazier| WHERE entry = 176889; --Name: Brazier
UPDATE Locales_gameobject Set name_loc3 = | Brazier| WHERE entry = 176890; --Name: Brazier
UPDATE Locales_gameobject Set name_loc3 = | Brazier| WHERE entry = 176891; --Name: Brazier
UPDATE Locales_gameobject Set name_loc3 = | Brazier| WHERE entry = 176892; --Name: Brazier
UPDATE Locales_gameobject Set name_loc3 = | Lagerfeuer| WHERE entry = 176904; --Name: Lagerfeuer
UPDATE Locales_gameobject Set name_loc3 = | CavernDoor01| WHERE entry = 176996; --Name: CavernDoor01
UPDATE Locales_gameobject Set name_loc3 = | Bonfire| WHERE entry = 177084; --Name: Bonfire
UPDATE Locales_gameobject Set name_loc3 = | Ahn Gong| WHERE entry = 177223; --Name: Ahn| Qiraj Gong
UPDATE Locales_gameobject Set name_loc3 = | Depot-Door| WHERE entry = 177237; --Name: Gewölbe Tür
UPDATE Locales_gameobject Set name_loc3 = | Depot-Door| WHERE entry = 177238; --Name: Gewölbe Tür
UPDATE Locales_gameobject Set name_loc3 = | Cauldron| WHERE entry = 177244; --Name: Cauldron
UPDATE Locales_gameobject Set name_loc3 = | Moonwell| WHERE entry = 177274; --Name: Mondbrunnen
UPDATE Locales_gameobject Set name_loc3 = | Plagen Cauldron| WHERE entry = 177289; --Name: Geißel Kessel
UPDATE Locales_gameobject Set name_loc3 = | Brazier| WHERE entry = 177290; --Name: Brazier
UPDATE Locales_gameobject Set name_loc3 = | Brazier| WHERE entry = 177291; --Name: Brazier
UPDATE Locales_gameobject Set name_loc3 = | Chair| WHERE entry = 177364; --Name: Stuhl
UPDATE Locales_gameobject Set name_loc3 = | Lagerfeuer| WHERE entry = 177424; --Name: Lagerfeuer
UPDATE Locales_gameobject Set name_loc3 = | Maraudon Portal| WHERE entry = 178400; --Name: Maraudon-Portal
UPDATE Locales_gameobject Set name_loc3 = | Steamsaw| WHERE entry = 178664; --Name: Steamsaw
UPDATE Locales_gameobject Set name_loc3 = | Steamsaw| WHERE entry = 178665; --Name: Steamsaw
UPDATE Locales_gameobject Set name_loc3 = | Lagerfeuer| WHERE entry = 179147; --Name: Lagerfeuer
UPDATE Locales_gameobject Set name_loc3 = | Sitzung Stone| WHERE entry = 179586; --Name: Versammlungsstein
UPDATE Locales_gameobject Set name_loc3 = | Sitzung Stone| WHERE entry = 179587; --Name: Versammlungsstein
UPDATE Locales_gameobject Set name_loc3 = | CavernDoor01| WHERE entry = 179588; --Name: CavernDoor01
UPDATE Locales_gameobject Set name_loc3 = | Meetingstone01| WHERE entry = 179597; --Name: Meetingstone01
UPDATE Locales_gameobject Set name_loc3 = | Brazier| WHERE entry = 179682; --Name: Brazier
UPDATE Locales_gameobject Set name_loc3 = | Lagerfeuer| WHERE entry = 179846; --Name: Lagerfeuer
UPDATE Locales_gameobject Set name_loc3 = | Forge| WHERE entry = 179924; --Name: Schmieden
UPDATE Locales_gameobject Set name_loc3 = | OUT OF ORDER! Stattdessen Postman - Ihre GM'S| WHERE entry = 179963; --Name: OUT OF bestellen! Stattdessen Sie wird Postman - Ihr GM|s
UPDATE Locales_gameobject Set name_loc3 = | Geheimnisvolle Wailing Caverns Chest| WHERE entry = 180055; --Name: geheimnisvolle Höhlen Brust jammern
UPDATE Locales_gameobject Set name_loc3 = | Doodad_SmallBrazierNoOmni20| WHERE entry = 180245; --Name: Doodad_SmallBrazierNoOmni20
UPDATE Locales_gameobject Set name_loc3 = | Toren von Zul'Gurub| WHERE entry = 180323; --Name: Tore der Zul| Gurub
UPDATE Locales_gameobject Set name_loc3 = | Altar des Zanza| WHERE entry = 180367; --Name: Altar der Zanzas
UPDATE Locales_gameobject Set name_loc3 = | Gong von Bethekk| WHERE entry = 180526; --Name: Gong von Bethekk
UPDATE Locales_gameobject Set name_loc3 = | Kochen Brazier| WHERE entry = 180688; --Name: Kochen Brazier
UPDATE Locales_gameobject Set name_loc3 = | Kochen Brazier| WHERE entry = 180689; --Name: Kochen Brazier
UPDATE Locales_gameobject Set name_loc3 = | Arena Spoils| WHERE entry = 181074; --Name: Arena-Beute
UPDATE Locales_gameobject Set name_loc3 = | Lagerfeuer| WHERE entry = 181099; --Name: Lagerfeuer
UPDATE Locales_gameobject Set name_loc3 = | Alte Door| WHERE entry = 181137; --Name: antike Tür
UPDATE Locales_gameobject Set name_loc3 = | Grand Widow HC Door| WHERE entry = 181167; --Name: Grand Widow Patchwerk Tür
UPDATE Locales_gameobject Set name_loc3 = | Portal| WHERE entry = 181229; --Name: Portal
UPDATE Locales_gameobject Set name_loc3 = | Anvil| WHERE entry = 181596; --Name: Anvil
UPDATE Locales_gameobject Set name_loc3 = | Mailbox| WHERE entry = 181639; --Name: Mailbox
UPDATE Locales_gameobject Set name_loc3 = | Bonfire| WHERE entry = 184161; --Name: Bonfire
UPDATE Locales_gameobject Set name_loc3 = | Doodad_BlackRockCellDoor01| WHERE entry = 184247; --Name: Doodad_BlackRockCellDoor01
UPDATE Locales_gameobject Set name_loc3 = | Kochen Fire| WHERE entry = 184618; --Name: Feuer Kochen
UPDATE Locales_gameobject Set name_loc3 = | Bonfire| WHERE entry = 184648; --Name: Bonfire
UPDATE Locales_gameobject Set name_loc3 = | Bonfire| WHERE entry = 184649; --Name: Bonfire
UPDATE Locales_gameobject Set name_loc3 = | Bonfire| WHERE entry = 184650; --Name: Bonfire
UPDATE Locales_gameobject Set name_loc3 = | Bonfire| WHERE entry = 184651; --Name: Bonfire
UPDATE Locales_gameobject Set name_loc3 = | Chair| WHERE entry = 184733; --Name: Stuhl
UPDATE Locales_gameobject Set name_loc3 = | Lagerfeuer| WHERE entry = 184818; --Name: Lagerfeuer
UPDATE Locales_gameobject Set name_loc3 = | Versiegelte Tome| WHERE entry = 184847; --Name: Tome versiegelt
UPDATE Locales_gameobject Set name_loc3 = | Sitzung Stone| WHERE entry = 185433; --Name: Versammlungsstein
UPDATE Locales_gameobject Set name_loc3 = | Bonfire| WHERE entry = 186132; --Name: Bonfire
UPDATE Locales_gameobject Set name_loc3 = | Bench| WHERE entry = 186898; --Name: Bench
UPDATE Locales_gameobject Set name_loc3 = | Mailbox| WHERE entry = 187260; --Name: Mailbox
UPDATE Locales_gameobject Set name_loc3 = | Cannon| WHERE entry = 193011; --Name: Cannon
UPDATE Locales_gameobject Set name_loc3 = | Fel Orc Lager benutzerdefinierte Area| WHERE entry = 200000; --Name: Fel Orc Lager benutzerdefinierten Bereich
UPDATE Locales_gameobject Set name_loc3 = | Centre| einkaufen WHERE entry = 200001; --Name: Einkaufszentrum
UPDATE Locales_gameobject Set name_loc3 = | Neujahr Alliance hängenden Banner| WHERE entry = 210210; --Name: hängende Banner Neujahrs-Alliance
UPDATE Locales_gameobject Set name_loc3 = | Neujahr-Alliance hängende Banner 02 | WHERE entry = 210211; --Name: hängende Banner 02 Neujahrs-Alliance
UPDATE Locales_gameobject Set name_loc3 = | Neujahr Horde hängenden Banner| WHERE entry = 210212; --Name: Neujahr Horde hängende Banner
UPDATE Locales_gameobject Set name_loc3 = | Neujahr-Horde hängende Banner 02 | WHERE entry = 210213; --Name: Neujahr Horde hängende Banner 02
UPDATE Locales_gameobject Set name_loc3 = | Neujahr Alliance stehen Banner| WHERE entry = 210214; --Name: Neujahrs-Allianz, die ständigen Banner
UPDATE Locales_gameobject Set name_loc3 = | Neujahr Horde stehend Banner| WHERE entry = 210215; --Name: Neujahr Horde ständigen Banner
UPDATE Locales_gameobject Set name_loc3 = | Ausgrabung Zelt Pavillion| WHERE entry = 210286; --Name: Ausgrabung Zelt Pavillion
UPDATE Locales_gameobject Set name_loc3 = | Ahn Ossirian Crystal| WHERE entry = 210312; --Name: Ahn| Qiraj Ossirian Crystal
UPDATE Locales_gameobject Set name_loc3 = | Ahn Ossirian Crystal| WHERE entry = 210313; --Name: Ahn| Qiraj Ossirian Crystal
UPDATE Locales_gameobject Set name_loc3 = | Kommunikation Crystal| WHERE entry = 210327; --Name: Kommunikation-Crystal
UPDATE Locales_gameobject Set name_loc3 = | Kommunikation Crystal| WHERE entry = 210328; --Name: Kommunikation-Crystal
UPDATE Locales_gameobject Set name_loc3 = | Kommunikation Crystal| WHERE entry = 210329; --Name: Kommunikation-Crystal
UPDATE Locales_gameobject Set name_loc3 = | Kommunikation Crystal| WHERE entry = 210330; --Name: Kommunikation-Crystal
UPDATE Locales_gameobject Set name_loc3 = | Kommunikation Crystal| WHERE entry = 210331; --Name: Kommunikation-Crystal
UPDATE Locales_gameobject Set name_loc3 = | Kommunikation Crystal| WHERE entry = 210332; --Name: Kommunikation-Crystal
UPDATE Locales_gameobject Set name_loc3 = | Ahn Gong| WHERE entry = 210334; --Name: Ahn| Qiraj Gong
UPDATE Locales_gameobject Set name_loc3 = | Dämmerung-Tablet| WHERE entry = 210335; --Name: Twilight-Tablet
UPDATE Locales_gameobject Set name_loc3 = | Dämmerung-Tablet| WHERE entry = 210336; --Name: Twilight-Tablet
UPDATE Locales_gameobject Set name_loc3 = | Glyphed Crystal| WHERE entry = 210337; --Name: Glyphed Crystal
UPDATE Locales_gameobject Set name_loc3 = | Gorishi Silithiden Crystal| WHERE entry = 210338; --Name: Gorishi Silithiden Crystal
UPDATE Locales_gameobject Set name_loc3 = | Ahn Sand Trap| WHERE entry = 210339; --Name: Ahn| Qiraj Sandbunker
UPDATE Locales_gameobject Set name_loc3 = | Bienenkorb Glühwürmchen 01| WHERE entry = 210341; --Name: Bienenstock Glühwürmchen 01
UPDATE Locales_gameobject Set name_loc3 = | Glyphed Crystal| WHERE entry = 210342; --Name: Glyphed Crystal
UPDATE Locales_gameobject Set name_loc3 = | Sand Wurm Rock Base| WHERE entry = 210343; --Name: Sand Wurm Rock Base
UPDATE Locales_gameobject Set name_loc3 = | Silithus Crystal Formation 03| WHERE entry = 210344; --Name: Silithus Crystal Formation 03
UPDATE Locales_gameobject Set name_loc3 = | Schwimmenden roten Kristall gebrochen 03| WHERE entry = 210345; --Name: schwimmende roten Kristall gebrochen 03
UPDATE Locales_gameobject Set name_loc3 = | Schwimmenden roten Kristall gebrochen 01| WHERE entry = 210346; --Name: schwimmende roten Kristall gebrochen 01
UPDATE Locales_gameobject Set name_loc3 = | Ahn Tür 01| WHERE entry = 210347; --Name: Ahn| Qiraj Tür 01
UPDATE Locales_gameobject Set name_loc3 = | Schwebende lila Kristall gebrochen 01| WHERE entry = 210348; --Name: schwimmende lila Kristall gebrochen 01
UPDATE Locales_gameobject Set name_loc3 = | Magen-Exit| WHERE entry = 210349; --Name: Magen verlassen
UPDATE Locales_gameobject Set name_loc3 = | Anvil| WHERE entry = 211016; --Name: Anvil
UPDATE Locales_gameobject Set name_loc3 = | Kre'tals Wagon| WHERE entry = 211017; --Name: Kre|tal|s Wagen
UPDATE Locales_gameobject Set name_loc3 = | Asheron's Tome des Summoning| WHERE entry = 211018; --Name: Asheron|s Tome der Einberufung
UPDATE Locales_gameobject Set name_loc3 = | Altar des Hyjal| WHERE entry = 211019; --Name: Altar des Hyjal
UPDATE Locales_gameobject Set name_loc3 = | Einberufung der Circle| WHERE entry = 211020; --Name: Beschwörungsmagie Kreis
UPDATE Locales_gameobject Set name_loc3 = | Auge des Asheron| WHERE entry = 211021; --Name: Auge des Asheron
UPDATE Locales_gameobject Set name_loc3 = | Kommandanten Tent| WHERE entry = 211022; --Name: Commander|s-Zelt
UPDATE Locales_gameobject Set name_loc3 = | Schwarz Portal| WHERE entry = 211023; --Name: schwarz Portal
UPDATE Locales_gameobject Set name_loc3 = | Schwarz Portal| WHERE entry = 211024; --Name: schwarz Portal
UPDATE Locales_gameobject Set name_loc3 = | Banner| WHERE entry = 211029; --Name: Banner
UPDATE Locales_gameobject Set name_loc3 = | Gold Mine| WHERE entry = 211032; --Name: Goldmine
UPDATE Locales_gameobject Set name_loc3 = | Aura| WHERE entry = 211033; --Name: Aura
UPDATE Locales_gameobject Set name_loc3 = | Aura| WHERE entry = 211034; --Name: Aura
UPDATE Locales_gameobject Set name_loc3 = | Hort Exit| WHERE entry = 211035; --Name: Lair Exit
UPDATE Locales_gameobject Set name_loc3 = | Feuer Totem| WHERE entry = 211036; --Name: Feuer-Totem
UPDATE Locales_gameobject Set name_loc3 = | Teleport-Stein, Hyjal| WHERE entry = 211050; --Name: Teleport-Stein in Hyjal
UPDATE Locales_gameobject Set name_loc3 = | Geheimnisvolle Baum Stump| WHERE entry = 211051; --Name: geheimnisvolle Baumstumpf
UPDATE Locales_gameobject Set name_loc3 = | Baum-Stump| WHERE entry = 211052; --Name: Baum stumpf
UPDATE Locales_gameobject Set name_loc3 = | Geheimnisvolle Monument| WHERE entry = 211053; --Name: geheimnisvolle Denkmal
UPDATE Locales_gameobject Set name_loc3 = | Lava-Crack| WHERE entry = 211054; --Name: Lava-Crack
UPDATE Locales_gameobject Set name_loc3 = | Elwynn Fence| WHERE entry = 211062; --Name: Elwynn Zaun
UPDATE Locales_gameobject Set name_loc3 = | Elwynn Fence| WHERE entry = 211063; --Name: Elwynn Zaun
UPDATE Locales_gameobject Set name_loc3 = | Rockwall-Fence| WHERE entry = 211064; --Name: Rockwall-Zaun
UPDATE Locales_gameobject Set name_loc3 = | Grave| WHERE entry = 211065; --Name: Grab
UPDATE Locales_gameobject Set name_loc3 = | Sarcophag| WHERE entry = 211067; --Name: Sarcophag
UPDATE Locales_gameobject Set name_loc3 = | Feuer Totem| WHERE entry = 211068; --Name: Feuer-Totem
UPDATE Locales_gameobject Set name_loc3 = | Mephistroph die HellFire| WHERE entry = 211084; --Name: Mephistroph|s HellFire
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Machine Policy WHERE entry = 300010; --Name: TEMP Maschinenwerkstatt
UPDATE Locales_gameobject Set name_loc3 = | In der Nähe Tubers| WHERE entry = 300011; --Name: in der Nähe von Knollen
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Stein des äußeren Binding| WHERE entry = 300012; --Name: TEMP Stein der äußeren Bindung
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Mana Rift Disturbance| WHERE entry = 300013; --Name: TEMP Mana Rift Störung
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Wasserreinheit - Silverpine| WHERE entry = 300014; --Name: TEMP Wasserreinheit - Silberwald
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Pirat Schiff Bilge| WHERE entry = 300015; --Name: TEMP Pirat Schiff Bilge
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Bleichborken Village| WHERE entry = 300016; --Name: TEMP Bleichborken Dorf
UPDATE Locales_gameobject Set name_loc3 = | TEMP Shadra'Alor Altar| WHERE entry = 300017; --Name: TEMP Shadra| Alor-Altar
UPDATE Locales_gameobject Set name_loc3 = | TEMP Hatetalon Stones| WHERE entry = 300018; --Name: TEMP Hatetalon Steine
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Sanktum des gefallenen God| WHERE entry = 300019; --Name: TEMP Sanktum des gefallenen Gottes
UPDATE Locales_gameobject Set name_loc3 = | TEMP Miblon Snarltooth| WHERE entry = 300020; --Name: TEMP Miblon Snarltooth
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Gadgetzan Graveyard| WHERE entry = 300021; --Name: TEMP Gadgetzan Friedhof
UPDATE Locales_gameobject Set name_loc3 = | Die Ruinen von Irontree Woods| TEMP WHERE entry = 300022; --Name: TEMP die Ruinen von Irontree Woods
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Golakka Crater| WHERE entry = 300023; --Name: TEMP Golakka Krater
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE NIU Grab von der Seven| WHERE entry = 300024; --Name: TEMP NIU Grab der sieben
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE beschädigte Moonwell| WHERE entry = 300025; --Name: TEMP beschädigt Mondbrunnen
UPDATE Locales_gameobject Set name_loc3 = | TEMP Blackwood Furbolg Nord Bonfire| WHERE entry = 300026; --Name: TEMP Blackwood Furbolg North Bonfire
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Stein von Shy-Rotam| WHERE entry = 300027; --Name: TEMP Stein von Shy-Rotam
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE heilige Feuer des Leben| WHERE entry = 300028; --Name: TEMP heilige Feuer des Lebens
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE scharlachroten Kreuzzug Forward Camp| WHERE entry = 300029; --Name: TEMP scharlachroten Kreuzzug Forward Camp
UPDATE Locales_gameobject Set name_loc3 = | Andorhal-Tower| TEMP WHERE entry = 300030; --Name: TEMP Andorhal Tower
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Scholomance anzeigen Room| WHERE entry = 300031; --Name: TEMP Scholomance Grafikvorlage
UPDATE Locales_gameobject Set name_loc3 = | Umi Friend| TEMP WHERE entry = 300032; --Name: TEMP Umi|s Freund
UPDATE Locales_gameobject Set name_loc3 = | TEMP der Kiste in der Mitte des Northridge-Lumber-Mill| WHERE entry = 300033; --Name: TEMP die Kiste in der Mitte des Northridge Lumber Mill
UPDATE Locales_gameobject Set name_loc3 = | TEMP Darrowshire Stadt Square| WHERE entry = 300034; --Name: TEMP Darrowshire Altstädter Ring
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE NIU helles Licht Beam| WHERE entry = 300035; --Name: TEMP NIU hellen Lichtstrahl
UPDATE Locales_gameobject Set name_loc3 = | TEMP der tot Goliaths| WHERE entry = 300036; --Name: die Toten Goliaths TEMP
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Maraudon Portal| WHERE entry = 300037; --Name: TEMP Maraudon-Portal
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE NIU Horde Globus der Scrying| WHERE entry = 300038; --Name: TEMP NIU Horde Globus der Hellseherei
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE östlichen Crater| WHERE entry = 300039; --Name: TEMP östlichen Krater
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE westlichen Crater| WHERE entry = 300040; --Name: TEMP westlichen Krater
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Schneefall Graveyard| WHERE entry = 300041; --Name: TEMP Snowfall-Friedhof
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Allianz Globus der Scrying| WHERE entry = 300042; --Name: temporäre Allianz Globus der Hellseherei
UPDATE Locales_gameobject Set name_loc3 = | TEMP Dun Baldar Courtyard| WHERE entry = 300043; --Name: TEMP Dun Baldar Hof
UPDATE Locales_gameobject Set name_loc3 = | TEMPORÄRE Frostwolf Keep Courtyard| WHERE entry = 300044; --Name: TEMP Frostwolf halten Hof
